13.806,0.0037699
13.807,0.0037699
13.808,0.0037699
13.809,0.0037699
13.81,0.0037699
13.811,0.0037699
13.812,0.0037699
13.813,0.0037699
13.814,0.0037699
13.815,0.0037699
13.816,0.0037699
13.817,0.0037699
13.818,0.0037699
13.819,0.0037699
13.82,0.0037699
13.821,0.0037699
13.822,0.0037699
13.823,0.0037699
13.824,0.0037699
13.825,0.0037699
13.826,0.0037699
13.827,0.0037699
13.828,0.0037699
13.829,0.0037699
13.83,0.0037699
13.831,0.0037699
13.832,0.0037699
13.833,0.0037699
13.834,0.0037699
13.835,0.0037699
13.836,0.0037699
13.837,0.0037699
13.838,0.0037699
13.839,0.0037699
13.84,0.0037699
13.841,0.0037699
13.842,0.0037699
13.843,0.0037699
13.844,0.0037699
13.845,0.0037699
13.846,0.0037699
13.847,0.0037699
13.848,0.0037699
13.849,0.0037699
13.85,0.0037699
13.851,0.0037699
13.852,0.0037699
13.853,0.0037699
13.854,0.0037699
13.855,0.0037699
13.856,0.0037699
13.857,0.0037699
13.858,0.0037699
13.859,0.0037699
13.86,0.0037699
13.861,0.0037699
13.862,0.0037699
13.863,0.0037699
13.864,0.0037699
13.865,0.0037699
13.866,0.0037699
13.867,0.0037699
13.868,0.0037699
13.869,0.0037699
13.87,0.0037699
13.871,0.0037699
13.872,0.0037699
13.873,0.0037699
13.874,0.0037699
13.875,0.0037699
13.876,0.0037699
13.877,0.0037699
13.878,0.0037699
13.879,0.0037699
13.88,0.0037699
13.881,0.0037699
13.882,0.0037699
13.883,0.0037699
13.884,0.0037699
13.885,0.0037699
13.886,0.0037699
13.887,0.0037699
13.888,0.0037699
13.889,0.0037699
13.89,0.0037699
13.891,0.0037699
13.892,0.0037699
13.893,0.0037699
13.894,0.0037699
13.895,0.0037699
13.896,0.0037699
13.897,0.0037699
13.898,0.0037699
13.899,0.0037699
13.9,0.0037699
13.901,0.0037699
13.902,0.0037699
13.903,0.0037699
13.904,0.0037699
13.905,0.0037699
13.906,0.0037699
13.907,0.0037699
13.908,0.0037699
13.909,0.0037699
13.91,0.0037699
13.911,0.0037699
13.912,0.0037699
13.913,0.0037699
13.914,0.0037699
13.915,0.0037699
13.916,0.0037699
13.917,0.0037699
13.918,0.0037699
13.919,0.0037699
13.92,0.0037699
13.921,0.0037699
13.922,0.0037699
13.923,0.0037699
13.924,0.0037699
13.925,0.0037699
13.926,0.0037699
13.927,0.0037699
13.928,0.0037699
13.929,0.0037699
13.93,0.0037699
13.931,0.0037699
13.932,0.0037699
13.933,0.0037699
13.934,0.0037699
13.935,0.0037699
13.936,0.0037699
13.937,0.0037699
13.938,0.0037699
13.939,0.0037699
13.94,0.0037699
13.941,0.0037699
13.942,0.0037699
13.943,0.0037699
13.944,0.0037699
13.945,0.0037699
13.946,0.0037699
13.947,0.0037699
13.948,0.0037699
13.949,0.0037699
13.95,0.0037699
13.951,0.0037699
13.952,0.0037699
13.953,0.0037699
13.954,0.0037699
13.955,0.0037699
13.956,0.0037699
13.957,0.0037699
13.958,0.0037699
13.959,0.0037699
13.96,0.0037699
13.961,0.0037699
13.962,0.0037699
13.963,0.0037699
13.964,0.0037699
13.965,0.0037699
13.966,0.0037699
13.967,0.0037699
13.968,0.0037699
13.969,0.0037699
13.97,0.0037699
13.971,0.0037699
13.972,0.0037699
13.973,0.0037699
13.974,0.0037699
13.975,0.0037699
13.976,0.0037699
13.977,0.0037699
13.978,0.0037699
13.979,0.0037699
13.98,0.0037699
13.981,0.0037699
13.982,0.0037699
13.983,0.0037699
13.984,0.0037699
13.985,0.0037699
13.986,0.0037699
13.987,0.0037699
13.988,0.0037699
13.989,0.0037699
13.99,0.0037699
13.991,0.0037699
13.992,0.0037699
13.993,0.0037699
13.994,0.0037699
13.995,0.0037699
13.996,0.0037699
13.997,0.0037699
13.998,0.0037699
13.999,0.0037699
14,0.0037699
14.001,0.0037699
14.002,0.0037699
14.003,0.0037699
14.004,0.0037699
14.005,0.0037699
14.006,0.0037699
14.007,0.0037699
14.008,0.0037699
14.009,0.0037699
14.01,0.0037699
14.011,0.0037699
14.012,0.0037699
14.013,0.0037699
14.014,0.0037699
14.015,0.0037699
14.016,0.0037699
14.017,0.0037699
14.018,0.0037699
14.019,0.0037699
14.02,0.0037699
14.021,0.0037699
14.022,0.0037699
14.023,0.0037699
14.024,0.0037699
14.025,0.0037699
14.026,0.0037699
14.027,0.0037699
14.028,0.0037699
14.029,0.0037699
14.03,0.0037699
14.031,0.0037699
14.032,0.0037699
14.033,0.0037699
14.034,0.0037699
14.035,0.0037699
14.036,0.0037699
14.037,0.0037699
14.038,0.0037699
14.039,0.0037699
14.04,0.0037699
14.041,0.0037699
14.042,0.0037699
14.043,0.0037699
14.044,0.0037699
14.045,0.0037699
14.046,0.0037699
14.047,0.0037699
14.048,0.0037699
14.049,0.0037699
14.05,0.0037699
14.051,0.0037699
14.052,0.0037699
14.053,0.0037699
14.054,0.0037699
14.055,0.0037699
14.056,0.0037699
14.057,0.0037699
14.058,0.0037699
14.059,0.0037699
14.06,0.0037699
14.061,0.0037699
14.062,0.0037699
14.063,0.0037699
14.064,0.0037699
14.065,0.0037699
14.066,0.0037699
14.067,0.0037699
14.068,0.0037699
14.069,0.0037699
14.07,0.0037699
14.071,0.0037699
14.072,0.0037699
14.073,0.0037699
14.074,0.0037699
14.075,0.0037699
14.076,0.0037699
14.077,0.0037699
14.078,0.0037699
14.079,0.0037699
14.08,0.0037699
14.081,0.0037699
14.082,0.0037699
14.083,0.0037699
14.084,0.0037699
14.085,0.0037699
14.086,0.0037699
14.087,0.0037699
14.088,0.0037699
14.089,0.0037699
14.09,0.0037699
14.091,0.0037699
14.092,0.0037699
14.093,0.0037699
14.094,0.0037699
14.095,0.0037699
14.096,0.0037699
14.097,0.0037699
14.098,0.0037699
14.099,0.0037699
14.1,0.0037699
14.101,0.0037699
14.102,0.0037699
14.103,0.0037699
14.104,0.0037699
14.105,0.0037699
14.106,0.0037699
14.107,0.0037699
14.108,0.0037699
14.109,0.0037699
14.11,0.0037699
14.111,0.0037699
14.112,0.0037699
14.113,0.0037699
14.114,0.0037699
14.115,0.0037699
14.116,0.0037699
14.117,0.0037699
14.118,0.0037699
14.119,0.0037699
14.12,0.0037699
14.121,0.0037699
14.122,0.0037699
14.123,0.0037699
14.124,0.0037699
14.125,0.0037699
14.126,0.0037699
14.127,0.0037699
14.128,0.0037699
14.129,0.0037699
14.13,0.0037699
14.131,0.0037699
14.132,0.0037699
14.133,0.0037699
14.134,0.0037699
14.135,0.0037699
14.136,0.0037699
14.137,0.0037699
14.138,0.0037699
14.139,0.0037699
14.14,0.0037699
14.141,0.0037699
14.142,0.0037699
14.143,0.0037699
14.144,0.0037699
14.145,0.0037699
14.146,0.0037699
14.147,0.0037699
14.148,0.0037699
14.149,0.0037699
14.15,0.0037699
14.151,0.0037699
14.152,0.0037699
14.153,0.0037699
14.154,0.0037699
14.155,0.0037699
14.156,0.0037699
14.157,0.0037699
14.158,0.0037699
14.159,0.0037699
14.16,0.0037699
14.161,0.0037699
14.162,0.0037699
14.163,0.0037699
14.164,0.0037699
14.165,0.0037699
14.166,0.0037699
14.167,0.0037699
14.168,0.0037699
14.169,0.0037699
14.17,0.0037699
14.171,0.0037699
14.172,0.0037699
14.173,0.0037699
14.174,0.0037699
14.175,0.0037699
14.176,0.0037699
14.177,0.0037699
14.178,0.0037699
14.179,0.0037699
14.18,0.0037699
14.181,0.0037699
14.182,0.0037699
14.183,0.0037699
14.184,0.0037699
14.185,0.0037699
14.186,0.0037699
14.187,0.0037699
14.188,0.0037699
14.189,0.0037699
14.19,0.0037699
14.191,0.0037699
14.192,0.0037699
14.193,0.0037699
14.194,0.0037699
14.195,0.0037699
14.196,0.0037699
14.197,0.0037699
14.198,0.0037699
14.199,0.0037699
14.2,0.0037699
14.201,0.0037699
14.202,0.0037699
14.203,0.0037699
14.204,0.0037699
14.205,0.0037699
14.206,0.0037699
14.207,0.0037699
14.208,0.0037699
14.209,0.0037699
14.21,0.0037699
14.211,0.0037699
14.212,0.0037699
14.213,0.0037699
14.214,0.0037699
14.215,0.0037699
14.216,0.0037699
14.217,0.0037699
14.218,0.0037699
14.219,0.0037699
14.22,0.0037699
14.221,0.0037699
14.222,0.0037699
14.223,0.0037699
14.224,0.0037699
14.225,0.0037699
14.226,0.0037699
14.227,0.0037699
14.228,0.0037699
14.229,0.0037699
14.23,0.0037699
14.231,0.0037699
14.232,0.0037699
14.233,0.0037699
14.234,0.0037699
14.235,0.0037699
14.236,0.0037699
14.237,0.0037699
14.238,0.0037699
14.239,0.0037699
14.24,0.0037699
14.241,0.0037699
14.242,0.0037699
14.243,0.0037699
14.244,0.0037699
14.245,0.0037699
14.246,0.0037699
14.247,0.0037699
14.248,0.0037699
14.249,0.0037699
14.25,0.0037699
14.251,0.0037699
14.252,0.0037699
14.253,0.0037699
14.254,0.0037699
14.255,0.0037699
14.256,0.0037699
14.257,0.0037699
14.258,0.0037699
14.259,0.0037699
14.26,0.0037699
14.261,0.0037699
14.262,0.0037699
14.263,0.0037699
14.264,0.0037699
14.265,0.0037699
14.266,0.0037699
14.267,0.0037699
14.268,0.0037699
14.269,0.0037699
14.27,0.0037699
14.271,0.0037699
14.272,0.0037699
14.273,0.0037699
14.274,0.0037699
14.275,0.0037699
14.276,0.0037699
14.277,0.0037699
14.278,0.0037699
14.279,0.0037699
14.28,0.0037699
14.281,0.0037699
14.282,0.0037699
14.283,0.0037699
14.284,0.0037699
14.285,0.0037699
14.286,0.0037699
14.287,0.0037699
14.288,0.0037699
14.289,0.0037699
14.29,0.0037699
14.291,0.0037699
14.292,0.0037699
14.293,0.0037699
14.294,0.0037699
14.295,0.0037699
14.296,0.0037699
14.297,0.0037699
14.298,0.0037699
14.299,0.0037699
14.3,0.0037699
14.301,0.0037699
14.302,0.0037699
14.303,0.0037699
14.304,0.0037699
14.305,0.0037699
14.306,0.0037699
14.307,0.0037699
14.308,0.0037699
14.309,0.0037699
14.31,0.0037699
14.311,0.0037699
14.312,0.0037699
14.313,0.0037699
14.314,0.0037699
14.315,0.0037699
14.316,0.0037699
14.317,0.0037699
14.318,0.0037699
14.319,0.0037699
14.32,0.0037699
14.321,0.0037699
14.322,0.0037699
14.323,0.0037699
14.324,0.0037699
14.325,0.0037699
14.326,0.0037699
14.327,0.0037699
14.328,0.0037699
14.329,0.0037699
14.33,0.0037699
14.331,0.0037699
14.332,0.0037699
14.333,0.0037699
14.334,0.0037699
14.335,0.0037699
14.336,0.0037699
14.337,0.0037699
14.338,0.0037699
14.339,0.0037699
14.34,0.0037699
14.341,0.0037699
14.342,0.0037699
14.343,0.0037699
14.344,0.0037699
14.345,0.0037699
14.346,0.0037699
14.347,0.0037699
14.348,0.0037699
14.349,0.0037699
14.35,0.0037699
14.351,0.0037699
14.352,0.0037699
14.353,0.0037699
14.354,0.0037699
14.355,0.0037699
14.356,0.0037699
14.357,0.0037699
14.358,0.0037699
14.359,0.0037699
14.36,0.0037699
14.361,0.0037699
14.362,0.0037699
14.363,0.0037699
14.364,0.0037699
14.365,0.0037699
14.366,0.0037699
14.367,0.0037699
14.368,0.0037699
14.369,0.0037699
14.37,0.0037699
14.371,0.0037699
14.372,0.0037699
14.373,0.0037699
14.374,0.0037699
14.375,0.0037699
14.376,0.0037699
14.377,0.0037699
14.378,0.0037699
14.379,0.0037699
14.38,0.0037699
14.381,0.0037699
14.382,0.0037699
14.383,0.0037699
14.384,0.0037699
14.385,0.0037699
14.386,0.0037699
14.387,0.0037699
14.388,0.0037699
14.389,0.0037699
14.39,0.0037699
14.391,0.0037699
14.392,0.0037699
14.393,0.0037699
14.394,0.0037699
14.395,0.0037699
14.396,0.0037699
14.397,0.0037699
14.398,0.0037699
14.399,0.0037699
14.4,0.0037699
14.401,0.0037699
14.402,0.0037699
14.403,0.0037699
14.404,0.0037699
14.405,0.0037699
14.406,0.0037699
14.407,0.0037699
14.408,0.0037699
14.409,0.0037699
14.41,0.0037699
14.411,0.0037699
14.412,0.0037699
14.413,0.0037699
14.414,0.0037699
14.415,0.0037699
14.416,0.0037699
14.417,0.0037699
14.418,0.0037699
14.419,0.0037699
14.42,0.0037699
14.421,0.0037699
14.422,0.0037699
14.423,0.0037699
14.424,0.0037699
14.425,0.0037699
14.426,0.0037699
14.427,0.0037699
14.428,0.0037699
14.429,0.0037699
14.43,0.0037699
14.431,0.0037699
14.432,0.0037699
14.433,0.0037699
14.434,0.0037699
14.435,0.0037699
14.436,0.0037699
14.437,0.0037699
14.438,0.0037699
14.439,0.0037699
14.44,0.0037699
14.441,0.0037699
14.442,0.0037699
14.443,0.0037699
14.444,0.0037699
14.445,0.0037699
14.446,0.0037699
14.447,0.0037699
14.448,0.0037699
14.449,0.0037699
14.45,0.0037699
14.451,0.0037699
14.452,0.0037699
14.453,0.0037699
14.454,0.0037699
14.455,0.0037699
14.456,0.0037699
14.457,0.0037699
14.458,0.0037699
14.459,0.0037699
14.46,0.0037699
14.461,0.0037699
14.462,0.0037699
14.463,0.0037699
14.464,0.0037699
14.465,0.0037699
14.466,0.0037699
14.467,0.0037699
14.468,0.0037699
14.469,0.0037699
14.47,0.0037699
14.471,0.0037699
14.472,0.0037699
14.473,0.0037699
14.474,0.0037699
14.475,0.0037699
14.476,0.0037699
14.477,0.0037699
14.478,0.0037699
14.479,0.0037699
14.48,0.0037699
14.481,0.0037699
14.482,0.0037699
14.483,0.0037699
14.484,0.0037699
14.485,0.0037699
14.486,0.0037699
14.487,0.0037699
14.488,0.0037699
14.489,0.0037699
14.49,0.0037699
14.491,0.0037699
14.492,0.0037699
14.493,0.0037699
14.494,0.0037699
14.495,0.0037699
14.496,0.0037699
14.497,0.0037699
14.498,0.0037699
14.499,0.0037699
14.5,0.0037699
14.501,0.0037699
14.502,0.0037699
14.503,0.0037699
14.504,0.0037699
14.505,0.0037699
14.506,0.0037699
14.507,0.0037699
14.508,0.0037699
14.509,0.0037699
14.51,0.0037699
14.511,0.0037699
14.512,0.0037699
14.513,0.0037699
14.514,0.0037699
14.515,0.0037699
14.516,0.0037699
14.517,0.0037699
14.518,0.0037699
14.519,0.0037699
14.52,0.0037699
14.521,0.0037699
14.522,0.0037699
14.523,0.0037699
14.524,0.0037699
14.525,0.0037699
14.526,0.0037699
14.527,0.0037699
14.528,0.0037699
14.529,0.0037699
14.53,0.0037699
14.531,0.0037699
14.532,0.0037699
14.533,0.0037699
14.534,0.0037699
14.535,0.0037699
14.536,0.0037699
14.537,0.0037699
14.538,0.0037699
14.539,0.0037699
14.54,0.0037699
14.541,0.0037699
14.542,0.0037699
14.543,0.0037699
14.544,0.0037699
14.545,0.0037699
14.546,0.0037699
14.547,0.0037699
14.548,0.0037699
14.549,0.0037699
14.55,0.0037699
14.551,0.0037699
14.552,0.0037699
14.553,0.0037699
14.554,0.0037699
14.555,0.0037699
14.556,0.0037699
14.557,0.0037699
14.558,0.0037699
14.559,0.0037699
14.56,0.0037699
14.561,0.0037699
14.562,0.0037699
14.563,0.0037699
14.564,0.0037699
14.565,0.0037699
14.566,0.0037699
14.567,0.0037699
14.568,0.0037699
14.569,0.0037699
14.57,0.0037699
14.571,0.0037699
14.572,0.0037699
14.573,0.0037699
14.574,0.0037699
14.575,0.0037699
14.576,0.0037699
14.577,0.0037699
14.578,0.0037699
14.579,0.0037699
14.58,0.0037699
14.581,0.0037699
14.582,0.0037699
14.583,0.0037699
14.584,0.0037699
14.585,0.0037699
14.586,0.0037699
14.587,0.0037699
14.588,0.0037699
14.589,0.0037699
14.59,0.0037699
14.591,0.0037699
14.592,0.0037699
14.593,0.0037699
14.594,0.0037699
14.595,0.0037699
14.596,0.0037699
14.597,0.0037699
14.598,0.0037699
14.599,0.0037699
14.6,0.0037699
14.601,0.0037699
14.602,0.0037699
14.603,0.0037699
14.604,0.0037699
14.605,0.0037699
14.606,0.0037699
14.607,0.0037699
14.608,0.0037699
14.609,0.0037699
14.61,0.0037699
14.611,0.0037699
14.612,0.0037699
14.613,0.0037699
14.614,0.0037699
14.615,0.0037699
14.616,0.0037699
14.617,0.0037699
14.618,0.0037699
14.619,0.0037699
14.62,0.0037699
14.621,0.0037699
14.622,0.0037699
14.623,0.0037699
14.624,0.0037699
14.625,0.0037699
14.626,0.0037699
14.627,0.0037699
14.628,0.0037699
14.629,0.0037699
14.63,0.0037699
14.631,0.0037699
14.632,0.0037699
14.633,0.0037699
14.634,0.0037699
14.635,0.0037699
14.636,0.0037699
14.637,0.0037699
14.638,0.0037699
14.639,0.0037699
14.64,0.0037699
14.641,0.0037699
14.642,0.0037699
14.643,0.0037699
14.644,0.0037699
14.645,0.0037699
14.646,0.0037699
14.647,0.0037699
14.648,0.0037699
14.649,0.0037699
14.65,0.0037699
14.651,0.0037699
14.652,0.0037699
14.653,0.0037699
14.654,0.0037699
14.655,0.0037699
14.656,0.0037699
14.657,0.0037699
14.658,0.0037699
14.659,0.0037699
14.66,0.0037699
14.661,0.0037699
14.662,0.0037699
14.663,0.0037699
14.664,0.0037699
14.665,0.0037699
14.666,0.0037699
14.667,0.0037699
14.668,0.0037699
14.669,0.0037699
14.67,0.0037699
14.671,0.0037699
14.672,0.0037699
14.673,0.0037699
14.674,0.0037699
14.675,0.0037699
14.676,0.0037699
14.677,0.0037699
14.678,0.0037699
14.679,0.0037699
14.68,0.0037699
14.681,0.0037699
14.682,0.0037699
14.683,0.0037699
14.684,0.0037699
14.685,0.0037699
14.686,0.0037699
14.687,0.0037699
14.688,0.0037699
14.689,0.0037699
14.69,0.0037699
14.691,0.0037699
14.692,0.0037699
14.693,0.0037699
14.694,0.0037699
14.695,0.0037699
14.696,0.0037699
14.697,0.0037699
14.698,0.0037699
14.699,0.0037699
14.7,0.0037699
14.701,0.0037699
14.702,0.0037699
14.703,0.0037699
14.704,0.0037699
14.705,0.0037699
14.706,0.0037699
14.707,0.0037699
14.708,0.0037699
14.709,0.0037699
14.71,0.0037699
14.711,0.0037699
14.712,0.0037699
14.713,0.0037699
14.714,0.0037699
14.715,0.0037699
14.716,0.0037699
14.717,0.0037699
14.718,0.0037699
14.719,0.0037699
14.72,0.0037699
14.721,0.0037699
14.722,0.0037699
14.723,0.0037699
14.724,0.0037699
14.725,0.0037699
14.726,0.0037699
14.727,0.0037699
14.728,0.0037699
14.729,0.0037699
14.73,0.0037699
14.731,0.0037699
14.732,0.0037699
14.733,0.0037699
14.734,0.0037699
14.735,0.0037699
14.736,0.0037699
14.737,0.0037699
14.738,0.0037699
14.739,0.0037699
14.74,0.0037699
14.741,0.0037699
14.742,0.0037699
14.743,0.0037699
14.744,0.0037699
14.745,0.0037699
14.746,0.0037699
14.747,0.0037699
14.748,0.0037699
14.749,0.0037699
14.75,0.0037699
14.751,0.0037699
14.752,0.0037699
14.753,0.0037699
14.754,0.0037699
14.755,0.0037699
14.756,0.0037699
14.757,0.0037699
14.758,0.0037699
14.759,0.0037699
14.76,0.0037699
14.761,0.0037699
14.762,0.0037699
14.763,0.0037699
14.764,0.0037699
14.765,0.0037699
14.766,0.0037699
14.767,0.0037699
14.768,0.0037699
14.769,0.0037699
14.77,0.0037699
14.771,0.0037699
14.772,0.0037699
14.773,0.0037699
14.774,0.0037699
14.775,0.0037699
14.776,0.0037699
14.777,0.0037699
14.778,0.0037699
14.779,0.0037699
14.78,0.0037699
14.781,0.0037699
14.782,0.0037699
14.783,0.0037699
14.784,0.0037699
14.785,0.0037699
14.786,0.0037699
14.787,0.0037699
14.788,0.0037699
14.789,0.0037699
14.79,0.0037699
14.791,0.0037699
14.792,0.0037699
14.793,0.0037699
14.794,0.0037699
14.795,0.0037699
14.796,0.0037699
14.797,0.0037699
14.798,0.0037699
14.799,0.0037699
14.8,0.0037699
14.801,0.0037699
14.802,0.0037699
14.803,0.0037699
14.804,0.0037699
14.805,0.0037699
14.806,0.0037699
14.807,0.0037699
14.808,0.0037699
14.809,0.0037699
14.81,0.0037699
14.811,0.0037699
14.812,0.0037699
14.813,0.0037699
14.814,0.0037699
14.815,0.0037699
14.816,0.0037699
14.817,0.0037699
14.818,0.0037699
14.819,0.0037699
14.82,0.0037699
14.821,0.0037699
14.822,0.0037699
14.823,0.0037699
14.824,0.0037699
14.825,0.0037699
14.826,0.0037699
14.827,0.0037699
14.828,0.0037699
14.829,0.0037699
14.83,0.0037699
14.831,0.0037699
14.832,0.0037699
14.833,0.0037699
14.834,0.0037699
14.835,0.0037699
14.836,0.0037699
14.837,0.0037699
14.838,0.0037699
14.839,0.0037699
14.84,0.0037699
14.841,0.0037699
14.842,0.0037699
14.843,0.0037699
14.844,0.0037699
14.845,0.0037699
14.846,0.0037699
14.847,0.0037699
14.848,0.0037699
14.849,0.0037699
14.85,0.0037699
14.851,0.0037699
14.852,0.0037699
14.853,0.0037699
14.854,0.0037699
14.855,0.0037699
14.856,0.0037699
14.857,0.0037699
14.858,0.0037699
14.859,0.0037699
14.86,0.0037699
14.861,0.0037699
14.862,0.0037699
14.863,0.0037699
14.864,0.0037699
14.865,0.0037699
14.866,0.0037699
14.867,0.0037699
14.868,0.0037699
14.869,0.0037699
14.87,0.0037699
14.871,0.0037699
14.872,0.0037699
14.873,0.0037699
14.874,0.0037699
14.875,0.0037699
14.876,0.0037699
14.877,0.0037699
14.878,0.0037699
14.879,0.0037699
14.88,0.0037699
14.881,0.0037699
14.882,0.0037699
14.883,0.0037699
14.884,0.0037699
14.885,0.0037699
14.886,0.0037699
14.887,0.0037699
14.888,0.0037699
14.889,0.0037699
14.89,0.0037699
14.891,0.0037699
14.892,0.0037699
14.893,0.0037699
14.894,0.0037699
14.895,0.0037699
14.896,0.0037699
14.897,0.0037699
14.898,0.0037699
14.899,0.0037699
14.9,0.0037699
14.901,0.0037699
14.902,0.0037699
14.903,0.0037699
14.904,0.0037699
14.905,0.0037699
14.906,0.0037699
14.907,0.0037699
14.908,0.0037699
14.909,0.0037699
14.91,0.0037699
14.911,0.0037699
14.912,0.0037699
14.913,0.0037699
14.914,0.0037699
14.915,0.0037699
14.916,0.0037699
14.917,0.0037699
14.918,0.0037699
14.919,0.0037699
14.92,0.0037699
14.921,0.0037699
14.922,0.0037699
14.923,0.0037699
14.924,0.0037699
14.925,0.0037699
14.926,0.0037699
14.927,0.0037699
14.928,0.0037699
14.929,0.0037699
14.93,0.0037699
14.931,0.0037699
14.932,0.0037699
14.933,0.0037699
14.934,0.0037699
14.935,0.0037699
14.936,0.0037699
14.937,0.0037699
14.938,0.0037699
14.939,0.0037699
14.94,0.0037699
14.941,0.0037699
14.942,0.0037699
14.943,0.0037699
14.944,0.0037699
14.945,0.0037699
14.946,0.0037699
14.947,0.0037699
14.948,0.0037699
14.949,0.0037699
14.95,0.0037699
14.951,0.0037699
14.952,0.0037699
14.953,0.0037699
14.954,0.0037699
14.955,0.0037699
14.956,0.0037699
14.957,0.0037699
14.958,0.0037699
14.959,0.0037699
14.96,0.0037699
14.961,0.0037699
14.962,0.0037699
14.963,0.0037699
14.964,0.0037699
14.965,0.0037699
14.966,0.0037699
14.967,0.0037699
14.968,0.0037699
14.969,0.0037699
14.97,0.0037699
14.971,0.0037699
14.972,0.0037699
14.973,0.0037699
14.974,0.0037699
14.975,0.0037699
14.976,0.0037699
14.977,0.0037699
14.978,0.0037699
14.979,0.0037699
14.98,0.0037699
14.981,0.0037699
14.982,0.0037699
14.983,0.0037699
14.984,0.0037699
14.985,0.0037699
14.986,0.0037699
14.987,0.0037699
14.988,0.0037699
14.989,0.0037699
14.99,0.0037699
14.991,0.0037699
14.992,0.0037699
14.993,0.0037699
14.994,0.0037699
14.995,0.0037699
14.996,0.0037699
14.997,0.0037699
14.998,0.0037699
14.999,0.0037699
15,0.0037699
15.001,0.0037699
15.002,0.0037699
15.003,0.0037699
15.004,0.0037699
15.005,0.0037699
15.006,0.0037699
15.007,0.0037699
15.008,0.0037699
15.009,0.0037699
15.01,0.0037699
15.011,0.0037699
15.012,0.0037699
15.013,0.0037699
15.014,0.0037699
15.015,0.0037699
15.016,0.0037699
15.017,0.0037699
15.018,0.0037699
15.019,0.0037699
15.02,0.0037699
15.021,0.0037699
15.022,0.0037699
15.023,0.0037699
15.024,0.0037699
15.025,0.0037699
15.026,0.0037699
15.027,0.0037699
15.028,0.0037699
15.029,0.0037699
15.03,0.0037699
15.031,0.0037699
15.032,0.0037699
15.033,0.0037699
15.034,0.0037699
15.035,0.0037699
15.036,0.0037699
15.037,0.0037699
15.038,0.0037699
15.039,0.0037699
15.04,0.0037699
15.041,0.0037699
15.042,0.0037699
15.043,0.0037699
15.044,0.0037699
15.045,0.0037699
15.046,0.0037699
15.047,0.0037699
15.048,0.0037699
15.049,0.0037699
15.05,0.0037699
15.051,0.0037699
15.052,0.0037699
15.053,0.0037699
15.054,0.0037699
15.055,0.0037699
15.056,0.0037699
15.057,0.0037699
15.058,0.0037699
15.059,0.0037699
15.06,0.0037699
15.061,0.0037699
15.062,0.0037699
15.063,0.0037699
15.064,0.0037699
15.065,0.0037699
15.066,0.0037699
15.067,0.0037699
15.068,0.0037699
15.069,0.0037699
15.07,0.0037699
15.071,0.0037699
15.072,0.0037699
15.073,0.0037699
15.074,0.0037699
15.075,0.0037699
15.076,0.0037699
15.077,0.0037699
15.078,0.0037699
15.079,0.0037699
15.08,0.0037699
15.081,0.0037699
15.082,0.0037699
15.083,0.0037699
15.084,0.0037699
15.085,0.0037699
15.086,0.0037699
15.087,0.0037699
15.088,0.0037699
15.089,0.0037699
15.09,0.0037699
15.091,0.0037699
15.092,0.0037699
15.093,0.0037699
15.094,0.0037699
15.095,0.0037699
15.096,0.0037699
15.097,0.0037699
15.098,0.0037699
15.099,0.0037699
15.1,0.0037699
15.101,0.0037699
15.102,0.0037699
15.103,0.0037699
15.104,0.0037699
15.105,0.0037699
15.106,0.0037699
15.107,0.0037699
15.108,0.0037699
15.109,0.0037699
15.11,0.0037699
15.111,0.0037699
15.112,0.0037699
15.113,0.0037699
15.114,0.0037699
15.115,0.0037699
15.116,0.0037699
15.117,0.0037699
15.118,0.0037699
15.119,0.0037699
15.12,0.0037699
15.121,0.0037699
15.122,0.0037699
15.123,0.0037699
15.124,0.0037699
15.125,0.0037699
15.126,0.0037699
15.127,0.0037699
15.128,0.0037699
15.129,0.0037699
15.13,0.0037699
15.131,0.0037699
15.132,0.0037699
15.133,0.0037699
15.134,0.0037699
15.135,0.0037699
15.136,0.0037699
15.137,0.0037699
15.138,0.0037699
15.139,0.0037699
15.14,0.0037699
15.141,0.0037699
15.142,0.0037699
15.143,0.0037699
15.144,0.0037699
15.145,0.0037699
15.146,0.0037699
15.147,0.0037699
15.148,0.0037699
15.149,0.0037699
15.15,0.0037699
15.151,0.0037699
15.152,0.0037699
15.153,0.0037699
15.154,0.0037699
15.155,0.0037699
15.156,0.0037699
15.157,0.0037699
15.158,0.0037699
15.159,0.0037699
15.16,0.0037699
15.161,0.0037699
15.162,0.0037699
15.163,0.0037699
15.164,0.0037699
15.165,0.0037699
15.166,0.0037699
15.167,0.0037699
15.168,0.0037699
15.169,0.0037699
15.17,0.0037699
15.171,0.0037699
15.172,0.0037699
15.173,0.0037699
15.174,0.0037699
15.175,0.0037699
15.176,0.0037699
15.177,0.0037699
15.178,0.0037699
15.179,0.0037699
15.18,0.0037699
15.181,0.0037699
15.182,0.0037699
15.183,0.0037699
15.184,0.0037699
15.185,0.0037699
15.186,0.0037699
15.187,0.0037699
15.188,0.0037699
15.189,0.0037699
15.19,0.0037699
15.191,0.0037699
15.192,0.0037699
15.193,0.0037699
15.194,0.0037699
15.195,0.0037699
15.196,0.0037699
15.197,0.0037699
15.198,0.0037699
15.199,0.0037699
15.2,0.0037699
15.201,0.0037699
15.202,0.0037699
15.203,0.0037699
15.204,0.0037699
15.205,0.0037699
